lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,is_family,has_agent,has_company,adr_per_guest,prev_cancel_ratio,hotel,arrival_date_month,arrival_weekday,meal,country,market_segment,distribution_channel,reserved_room_type,deposit_type,customer_type,agent,company,is_canceled
49,2016,49,1,0,2,2,1,0,0,0,0,0,0,98.82,0,1,2,3,1,1,0,32.94,0.0,City Hotel,December,Thursday,BB,CHN,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
27,2015,40,30,0,2,2,0,0,0,0,0,0,21,108.0,0,0,2,2,0,1,0,54.0,0.0,City Hotel,September,Wednesday,BB,PRT,Offline TA/TO,TA/TO,A,Non Refund,Transient,64.0,,1
237,2016,38,15,2,5,2,0,0,0,0,0,0,0,62.9,0,0,7,2,0,1,0,31.45,0.0,Resort Hotel,September,Thursday,BB,GBR,Offline TA/TO,TA/TO,D,No Deposit,Contract,243.0,,0
18,2016,24,6,1,2,2,0,0,0,0,0,0,0,109.0,0,0,3,2,0,1,0,54.5,0.0,Resort Hotel,June,Monday,BB,ITA,Online TA,TA/TO,A,No Deposit,Transient,240.0,,1
81,2016,28,3,2,1,2,0,0,0,0,0,0,0,103.5,0,1,3,2,0,1,0,51.75,0.0,City Hotel,July,Sunday,SC,USA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
1,2015,39,26,1,1,2,0,0,0,0,0,0,0,97.0,1,1,2,2,0,1,0,48.5,0.0,Resort Hotel,September,Saturday,BB,IRL,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
22,2015,36,1,0,3,2,0,0,0,0,0,0,0,105.0,0,2,3,2,0,1,0,52.5,0.0,City Hotel,September,Tuesday,BB,FRA,Online TA,TA/TO,A,No Deposit,Contract,9.0,,0
81,2016,13,26,2,2,2,0,0,0,0,0,0,0,95.2,0,0,4,2,0,1,0,47.6,0.0,City Hotel,March,Saturday,BB,NGA,Online TA,TA/TO,D,No Deposit,Transient,9.0,,1
158,2017,18,5,2,2,2,0,0,0,0,0,0,0,144.5,0,3,4,2,0,1,0,72.25,0.0,City Hotel,May,Friday,BB,IRL,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
5,2016,7,13,2,1,2,0,0,0,0,0,0,0,79.0,0,0,3,2,0,1,0,39.5,0.0,City Hotel,February,Saturday,SC,IND,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
187,2016,30,18,1,2,2,1,0,0,0,0,2,0,122.8,0,2,3,3,1,1,0,40.93333333333333,0.0,City Hotel,July,Monday,BB,NOR,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
140,2016,30,18,1,3,2,0,0,0,0,0,0,0,114.33,0,0,4,2,0,1,0,57.165,0.0,City Hotel,July,Monday,BB,FRA,Online TA,TA/TO,D,No Deposit,Transient-Party,9.0,,0
17,2016,9,26,1,2,2,0,0,0,0,0,0,0,56.0,0,0,3,2,0,1,0,28.0,0.0,Resort Hotel,February,Friday,HB,ESP,Offline TA/TO,TA/TO,A,No Deposit,Transient,196.0,,0
120,2017,26,1,2,6,2,0,0,0,0,2,1,0,144.0,1,1,8,2,0,1,0,72.0,0.0,Resort Hotel,July,Saturday,BB,PRT,Direct,Direct,D,No Deposit,Transient,250.0,,0
248,2016,45,31,1,2,1,0,0,0,0,0,0,0,106.0,0,0,3,1,0,0,1,106.0,0.0,City Hotel,October,Monday,BB,PRT,Corporate,Corporate,E,Non Refund,Transient-Party,,51.0,1
286,2015,42,14,2,4,2,0,0,0,0,0,2,0,44.5,0,0,6,2,0,0,1,22.25,0.0,Resort Hotel,October,Wednesday,BB,GBR,Groups,Corporate,A,No Deposit,Transient-Party,,223.0,0
71,2016,19,7,2,4,1,0,0,0,0,0,0,0,132.6,0,0,6,1,0,1,0,132.6,0.0,City Hotel,May,Saturday,BB,GBR,Online TA,TA/TO,D,No Deposit,Transient-Party,9.0,,0
53,2015,30,24,2,5,3,0,0,0,0,0,0,0,190.4,0,1,7,3,0,1,0,63.46666666666667,0.0,Resort Hotel,July,Friday,HB,DEU,Online TA,TA/TO,A,No Deposit,Transient,242.0,,0
184,2015,32,8,2,5,2,0,0,0,1,0,0,0,119.7,0,1,7,2,0,1,0,59.85,1.0,Resort Hotel,August,Saturday,HB,PRT,Offline TA/TO,TA/TO,A,No Deposit,Transient,171.0,,1
18,2016,7,7,2,1,2,0,0,0,0,0,0,0,82.8,0,1,3,2,0,1,0,41.4,0.0,City Hotel,February,Sunday,BB,DEU,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
35,2017,7,12,2,3,2,0,0,0,0,0,2,0,91.3,0,1,5,2,0,1,0,45.65,0.0,City Hotel,February,Sunday,BB,GBR,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
133,2015,53,28,1,1,2,0,0,0,0,0,0,0,29.16,0,1,2,2,0,1,0,14.58,0.0,Resort Hotel,December,Monday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,240.0,,1
54,2016,10,1,0,4,2,0,0,0,0,0,0,0,86.58,0,0,4,2,0,1,0,43.29,0.0,City Hotel,March,Tuesday,BB,FRA,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
160,2017,35,29,0,5,2,1,0,0,0,0,0,0,153.9,0,0,5,3,1,1,0,51.3,0.0,City Hotel,August,Tuesday,BB,GBR,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
51,2016,16,16,2,5,2,0,0,0,0,0,0,0,53.28,0,0,7,2,0,1,0,26.64,0.0,Resort Hotel,April,Saturday,BB,PRT,Offline TA/TO,TA/TO,D,No Deposit,Transient,314.0,,1
28,2017,17,29,2,1,2,0,0,0,0,0,1,0,146.33,0,2,3,2,0,1,0,73.165,0.0,City Hotel,April,Saturday,BB,DEU,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
17,2015,45,3,0,5,2,0,0,0,0,0,0,0,90.95,0,1,5,2,0,1,0,45.475,0.0,City Hotel,November,Tuesday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
2,2017,25,21,0,1,1,0,0,0,0,0,1,0,174.0,1,1,1,1,0,1,0,174.0,0.0,City Hotel,June,Wednesday,BB,ESP,Direct,Direct,A,No Deposit,Transient,14.0,,0
212,2016,19,4,0,2,2,0,0,0,0,0,0,0,41.4,0,0,2,2,0,1,0,20.7,0.0,Resort Hotel,May,Wednesday,BB,GBR,Offline TA/TO,TA/TO,A,No Deposit,Transient,6.0,,0
11,2016,7,13,2,5,1,0,0,0,0,0,0,0,39.0,0,2,7,1,0,1,0,39.0,0.0,Resort Hotel,February,Saturday,BB,FRA,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
133,2016,23,1,0,4,2,0,0,0,0,0,0,0,85.5,0,1,4,2,0,1,0,42.75,0.0,Resort Hotel,June,Wednesday,BB,PRT,Online TA,TA/TO,D,No Deposit,Transient,242.0,,1
44,2017,16,20,0,3,2,0,0,0,0,0,0,0,133.33,0,0,3,2,0,1,0,66.665,0.0,City Hotel,April,Thursday,BB,ITA,Groups,TA/TO,A,No Deposit,Transient-Party,1.0,,0
205,2016,30,22,2,3,2,0,0,0,0,0,0,0,90.95,0,1,5,2,0,1,0,45.475,0.0,City Hotel,July,Friday,BB,GBR,Online TA,TA/TO,A,No Deposit,Transient-Party,9.0,,1
47,2016,45,5,2,2,2,0,2,0,0,0,1,0,74.8,0,5,4,4,1,1,0,18.7,0.0,Resort Hotel,November,Saturday,HB,GBR,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
92,2017,14,2,2,1,2,0,0,0,0,0,0,0,117.0,0,2,3,2,0,1,0,58.5,0.0,City Hotel,April,Sunday,BB,ESP,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
164,2017,26,1,2,5,2,1,1,0,0,0,0,0,141.12,0,0,7,4,1,1,0,35.28,0.0,Resort Hotel,July,Saturday,HB,PRT,Online TA,TA/TO,C,No Deposit,Transient,175.0,,1
18,2016,43,18,0,1,1,0,0,1,3,19,1,0,67.0,1,0,1,1,0,0,1,67.0,0.1363636363636363,City Hotel,October,Tuesday,BB,PRT,Corporate,Corporate,A,No Deposit,Transient,,40.0,0
61,2016,12,19,2,2,2,0,0,0,0,0,1,0,63.58,0,0,4,2,0,1,0,31.79,0.0,City Hotel,March,Saturday,BB,ESP,Offline TA/TO,TA/TO,A,No Deposit,Transient,138.0,,0
73,2016,5,29,0,2,2,0,0,0,1,0,0,0,44.8,0,1,2,2,0,1,0,22.4,1.0,Resort Hotel,January,Friday,BB,PRT,Online TA,TA/TO,D,No Deposit,Transient,240.0,,1
1,2017,13,29,0,2,1,0,0,0,0,0,1,0,107.0,0,0,2,1,0,1,0,107.0,0.0,City Hotel,March,Wednesday,BB,PRT,Direct,Direct,A,No Deposit,Transient,14.0,,0
33,2017,1,6,2,2,1,0,0,0,0,0,0,0,74.8,0,1,4,1,0,1,0,74.8,0.0,City Hotel,January,Friday,SC,ITA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
21,2017,7,18,0,1,2,0,0,0,0,0,0,0,48.0,0,0,1,2,0,1,0,24.0,0.0,Resort Hotel,February,Saturday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,240.0,,1
99,2017,28,14,2,6,2,0,0,0,0,0,0,0,205.25,0,1,8,2,0,1,0,102.625,0.0,Resort Hotel,July,Friday,BB,CHE,Online TA,TA/TO,D,No Deposit,Transient,240.0,,0
6,2017,6,9,2,5,2,0,0,0,0,0,1,0,66.0,0,0,7,2,0,1,0,33.0,0.0,Resort Hotel,February,Thursday,Undefined,FRA,Offline TA/TO,TA/TO,A,No Deposit,Transient,464.0,,0
190,2015,32,4,2,8,2,0,0,0,0,0,0,0,110.7,0,1,10,2,0,1,0,55.35,0.0,Resort Hotel,August,Tuesday,BB,GBR,Offline TA/TO,TA/TO,D,No Deposit,Contract,115.0,,0
254,2015,37,12,2,2,2,0,0,0,0,0,0,0,36.0,0,0,4,2,0,1,0,18.0,0.0,Resort Hotel,September,Saturday,BB,CN,Groups,TA/TO,A,No Deposit,Transient-Party,15.0,,0
134,2016,24,9,0,3,2,0,0,0,0,0,0,0,109.33,1,1,3,2,0,1,0,54.665,0.0,Resort Hotel,June,Thursday,BB,CHE,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
53,2017,33,19,1,1,2,0,0,0,0,0,0,0,170.0,0,1,2,2,0,1,0,85.0,0.0,City Hotel,August,Saturday,BB,DEU,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
34,2016,5,24,1,0,1,0,0,0,0,0,0,0,66.0,0,0,1,1,0,0,1,66.0,0.0,City Hotel,January,Sunday,BB,PRT,Corporate,Corporate,A,No Deposit,Transient,,40.0,0
307,2017,31,2,2,5,2,0,0,0,0,0,0,0,154.8,0,2,7,2,0,1,0,77.4,0.0,City Hotel,August,Wednesday,HB,BRA,Online TA,TA/TO,D,No Deposit,Transient,9.0,,1
84,2017,14,3,1,3,2,0,0,0,0,0,0,0,99.0,0,0,4,2,0,1,0,49.5,0.0,City Hotel,April,Monday,SC,DEU,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
0,2016,48,25,0,1,2,0,0,0,0,0,0,0,43.0,0,0,1,2,0,0,0,21.5,0.0,Resort Hotel,November,Friday,BB,CHN,Direct,Direct,A,No Deposit,Transient,,,0
21,2017,22,2,0,2,2,0,0,0,0,0,0,0,101.5,1,1,2,2,0,1,0,50.75,0.0,Resort Hotel,June,Friday,BB,ROU,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
218,2016,37,8,1,3,2,0,0,0,0,0,0,0,120.0,0,1,4,2,0,1,0,60.0,0.0,Resort Hotel,September,Thursday,BB,PRT,Online TA,TA/TO,E,No Deposit,Transient,240.0,,1
386,2016,43,20,1,3,2,0,0,0,0,0,0,0,49.0,0,0,4,2,0,0,0,24.5,0.0,Resort Hotel,October,Thursday,BB,GBR,Groups,Corporate,A,No Deposit,Transient-Party,,,0
86,2017,24,14,2,5,2,0,0,0,0,0,1,0,218.0,1,2,7,2,0,1,0,109.0,0.0,Resort Hotel,June,Wednesday,HB,ESP,Online TA,TA/TO,C,No Deposit,Transient,240.0,,0
63,2016,17,21,0,3,2,0,0,0,0,0,0,0,94.5,0,0,3,2,0,1,0,47.25,0.0,City Hotel,April,Thursday,SC,IRL,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
0,2016,31,25,1,2,2,0,0,0,0,0,0,0,214.33,0,1,3,2,0,1,0,107.165,0.0,Resort Hotel,July,Monday,HB,PRT,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
3,2015,48,23,1,1,2,0,0,0,0,0,0,0,48.0,0,1,2,2,0,1,0,24.0,0.0,Resort Hotel,November,Monday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
249,2017,21,24,0,4,3,0,0,0,0,0,0,0,157.5,0,2,4,3,0,1,0,52.5,0.0,City Hotel,May,Wednesday,BB,GBR,Online TA,TA/TO,D,No Deposit,Transient,9.0,,1
0,2016,41,5,0,1,2,0,0,0,0,0,0,0,105.0,1,0,1,2,0,0,0,52.5,0.0,Resort Hotel,October,Wednesday,BB,USA,Direct,Direct,D,No Deposit,Transient,,,0
9,2016,46,6,2,2,2,0,0,0,0,0,0,0,70.56,0,1,4,2,0,0,0,35.28,0.0,Resort Hotel,November,Sunday,HB,ESP,Online TA,TA/TO,D,No Deposit,Transient,,,0
68,2016,16,14,1,3,2,0,0,0,0,0,0,0,112.2,0,0,4,2,0,1,0,56.1,0.0,City Hotel,April,Thursday,BB,SWE,Online TA,TA/TO,D,No Deposit,Transient,9.0,,1
165,2016,14,30,1,4,2,0,0,0,0,0,0,0,94.18,0,0,5,2,0,1,0,47.09,0.0,City Hotel,March,Wednesday,BB,FRA,Online TA,TA/TO,A,No Deposit,Transient,8.0,,0
139,2016,37,9,1,2,2,0,0,0,0,0,0,0,151.0,1,2,3,2,0,1,0,75.5,0.0,Resort Hotel,September,Friday,BB,ESP,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
83,2016,33,10,2,4,2,0,0,0,0,0,0,0,186.6,0,0,6,2,0,1,0,93.3,0.0,Resort Hotel,August,Wednesday,BB,FRA,Direct,Direct,D,No Deposit,Transient-Party,250.0,,0
14,2016,43,22,0,1,2,0,0,0,0,0,0,0,160.0,0,0,1,2,0,1,0,80.0,0.0,City Hotel,October,Saturday,BB,ITA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
235,2016,43,17,1,1,2,0,0,0,0,1,0,0,74.5,1,1,2,2,0,0,0,37.25,0.0,Resort Hotel,October,Monday,BB,BEL,Direct,Direct,D,No Deposit,Transient,,,0
18,2017,10,6,1,2,2,0,0,0,0,0,2,0,12.0,0,0,3,2,0,1,0,6.0,0.0,City Hotel,March,Monday,BB,PRT,Groups,TA/TO,A,No Deposit,Transient-Party,37.0,,1
169,2016,41,4,0,5,2,0,0,0,0,0,3,0,81.0,0,0,5,2,0,1,0,40.5,0.0,Resort Hotel,October,Tuesday,BB,ITA,Online TA,TA/TO,A,No Deposit,Transient,240.0,,1
115,2016,53,27,0,5,2,2,0,0,0,0,0,0,170.63,0,2,5,4,1,1,0,42.6575,0.0,City Hotel,December,Tuesday,BB,BRA,Online TA,TA/TO,G,No Deposit,Transient,7.0,,0
1,2016,28,7,0,1,1,0,0,0,0,18,0,0,73.0,0,2,1,1,0,0,1,73.0,0.0,Resort Hotel,July,Thursday,BB,,Corporate,Corporate,A,No Deposit,Transient,,204.0,0
157,2016,28,6,0,4,2,0,0,0,0,0,0,0,107.95,0,0,4,2,0,1,0,53.975,0.0,City Hotel,July,Wednesday,BB,GBR,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
121,2017,19,9,0,3,2,0,0,0,0,0,0,0,108.0,0,0,3,2,0,1,0,54.0,0.0,City Hotel,May,Tuesday,SC,CHE,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
95,2017,27,7,2,3,2,0,0,0,0,0,0,0,120.0,0,1,5,2,0,1,0,60.0,0.0,City Hotel,July,Friday,SC,IRL,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
44,2016,27,1,0,1,2,2,0,0,0,0,0,0,156.95,0,2,1,4,1,0,0,39.2375,0.0,City Hotel,July,Friday,BB,PRT,Direct,Direct,E,No Deposit,Transient-Party,,,0
16,2017,17,29,1,1,2,0,0,0,0,0,0,0,111.0,0,0,2,2,0,1,0,55.5,0.0,Resort Hotel,April,Saturday,BB,USA,Online TA,TA/TO,D,No Deposit,Transient,240.0,,1
87,2017,18,4,0,3,2,0,0,0,0,0,0,0,108.0,0,1,3,2,0,1,0,54.0,0.0,City Hotel,May,Thursday,SC,NLD,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
11,2016,45,30,2,1,2,0,0,0,0,0,0,0,133.33,0,1,3,2,0,1,0,66.665,0.0,City Hotel,October,Sunday,BB,BEL,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
185,2016,28,9,2,5,2,0,0,0,0,0,0,0,81.0,0,1,7,2,0,1,0,40.5,0.0,Resort Hotel,July,Saturday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,240.0,,1
239,2017,6,11,8,20,2,0,0,0,0,0,0,0,37.8,0,2,28,2,0,1,0,18.9,0.0,Resort Hotel,February,Saturday,BB,CN,Online TA,TA/TO,A,No Deposit,Transient,240.0,,1
5,2016,7,12,0,2,2,0,0,0,0,0,0,0,79.0,0,1,2,2,0,1,0,39.5,0.0,City Hotel,February,Friday,SC,ESP,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
11,2017,9,3,0,2,2,0,0,0,0,0,1,0,112.5,0,1,2,2,0,1,0,56.25,0.0,City Hotel,March,Friday,BB,BRA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
89,2017,30,27,0,3,1,0,0,0,0,0,1,0,120.0,0,1,3,1,0,1,0,120.0,0.0,City Hotel,July,Thursday,SC,FIN,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
3,2016,8,14,2,0,2,0,0,0,0,0,0,0,81.0,0,0,2,2,0,1,0,40.5,0.0,City Hotel,February,Sunday,SC,BEL,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
2,2015,48,26,0,1,2,0,0,0,0,0,0,0,75.0,0,0,1,2,0,1,0,37.5,0.0,City Hotel,November,Thursday,BB,PRT,Direct,Direct,A,No Deposit,Transient,14.0,,0
5,2017,7,13,1,4,1,0,0,0,0,0,1,0,34.0,0,0,5,1,0,1,0,34.0,0.0,Resort Hotel,February,Monday,BB,PRT,Offline TA/TO,TA/TO,A,No Deposit,Transient,315.0,,0
72,2016,18,24,2,3,1,0,0,0,0,0,1,0,61.2,0,0,5,1,0,1,0,61.2,0.0,Resort Hotel,April,Sunday,BB,IRL,Direct,Direct,D,No Deposit,Transient,250.0,,0
3,2017,32,9,0,1,2,0,0,0,0,0,0,0,282.0,0,2,1,2,0,1,0,141.0,0.0,Resort Hotel,August,Wednesday,HB,ESP,Online TA,TA/TO,D,No Deposit,Transient,240.0,,0
12,2016,32,4,1,3,2,0,0,0,0,0,0,0,236.0,0,0,4,2,0,1,0,118.0,0.0,Resort Hotel,August,Thursday,BB,ESP,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
32,2015,41,5,1,4,2,0,0,0,0,0,0,0,97.92,0,2,5,2,0,1,0,48.96,0.0,City Hotel,October,Monday,BB,FRA,Online TA,TA/TO,A,No Deposit,Contract,9.0,,0
179,2017,27,6,0,1,2,2,0,0,0,0,0,0,233.1,0,0,1,4,1,1,0,58.275,0.0,City Hotel,July,Thursday,HB,ITA,Online TA,TA/TO,F,No Deposit,Transient,9.0,,1
27,2016,16,14,0,1,2,0,0,0,0,0,0,0,65.0,0,0,1,2,0,1,0,32.5,0.0,Resort Hotel,April,Thursday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,240.0,,1
34,2017,12,25,2,1,2,0,0,0,0,0,0,0,111.33,0,1,3,2,0,1,0,55.665,0.0,City Hotel,March,Saturday,BB,CN,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
26,2017,28,13,0,1,3,0,0,0,0,0,0,0,210.0,0,1,1,3,0,1,0,70.0,0.0,City Hotel,July,Thursday,BB,TWN,Online TA,TA/TO,D,No Deposit,Transient,9.0,,1
10,2016,42,14,1,2,1,0,0,0,0,0,0,0,119.0,0,0,3,1,0,1,0,119.0,0.0,City Hotel,October,Friday,BB,PRT,Offline TA/TO,TA/TO,A,No Deposit,Transient-Party,39.0,,1
42,2017,9,26,2,1,2,0,0,0,0,0,0,0,69.5,0,1,3,2,0,1,0,34.75,0.0,City Hotel,February,Sunday,SC,GBR,Online TA,TA/TO,A,No Deposit,Transient,7.0,,0
24,2017,20,20,0,1,1,0,0,0,0,0,1,0,130.0,0,1,1,1,0,1,0,130.0,0.0,City Hotel,May,Saturday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,7.0,,1
14,2016,17,17,2,1,2,0,0,0,0,0,0,0,89.0,0,0,3,2,0,1,0,44.5,0.0,City Hotel,April,Sunday,SC,ITA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
91,2016,20,10,0,2,2,0,0,0,0,0,0,0,75.0,0,0,2,2,0,1,0,37.5,0.0,City Hotel,May,Tuesday,BB,PRT,Offline TA/TO,TA/TO,A,No Deposit,Transient-Party,12.0,,1
146,2017,13,30,2,3,1,0,0,0,0,0,0,0,100.44,0,2,5,1,0,1,0,100.44,0.0,City Hotel,March,Thursday,BB,FRA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
0,2017,8,21,0,1,1,0,0,0,0,7,0,0,43.0,0,0,1,1,0,0,0,43.0,0.0,Resort Hotel,February,Tuesday,BB,,Direct,Corporate,A,No Deposit,Transient,,,0
0,2017,31,31,1,0,2,0,0,0,0,0,0,0,160.0,0,2,1,2,0,1,0,80.0,0.0,Resort Hotel,July,Monday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,240.0,,1
87,2017,22,28,2,3,3,0,0,0,0,0,0,0,189.0,0,0,5,3,0,1,0,63.0,0.0,City Hotel,May,Sunday,BB,BRA,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
46,2016,45,2,0,2,2,0,0,0,0,0,0,0,64.8,0,1,2,2,0,1,0,32.4,0.0,Resort Hotel,November,Wednesday,HB,LTU,Online TA,TA/TO,A,No Deposit,Transient-Party,240.0,,0
166,2017,22,30,0,3,2,0,0,0,0,0,0,0,92.17,0,1,3,2,0,1,0,46.085,0.0,City Hotel,May,Tuesday,BB,CHE,Online TA,TA/TO,A,No Deposit,Transient,7.0,,0
80,2016,14,30,2,8,2,0,0,0,0,0,0,0,73.1,0,0,10,2,0,1,0,36.55,0.0,City Hotel,March,Wednesday,SC,ARG,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
437,2017,23,6,0,1,2,0,0,0,0,0,0,0,90.0,0,0,1,2,0,1,0,45.0,0.0,City Hotel,June,Tuesday,BB,PRT,Groups,TA/TO,A,Non Refund,Transient,229.0,,1
60,2016,12,19,2,2,1,0,0,0,0,0,0,0,25.0,0,0,4,1,0,1,0,25.0,0.0,Resort Hotel,March,Saturday,BB,PRT,Offline TA/TO,TA/TO,A,No Deposit,Transient,171.0,,0
24,2015,49,5,2,1,2,0,0,0,0,0,0,0,78.0,0,1,3,2,0,1,0,39.0,0.0,Resort Hotel,December,Saturday,BB,PRT,Online TA,TA/TO,E,No Deposit,Transient,240.0,,1
128,2016,53,26,1,3,2,0,0,0,0,0,0,0,37.44,0,0,4,2,0,1,0,18.72,0.0,Resort Hotel,December,Monday,BB,GBR,Online TA,TA/TO,D,No Deposit,Transient-Party,147.0,,0
2,2016,44,26,0,1,1,0,0,0,0,2,0,0,72.0,0,0,1,1,0,1,0,72.0,0.0,Resort Hotel,October,Wednesday,BB,PRT,Online TA,TA/TO,E,No Deposit,Transient,314.0,,0
6,2016,10,2,0,1,1,0,0,0,0,0,0,0,65.8,0,0,1,1,0,1,0,65.8,0.0,City Hotel,March,Wednesday,BB,PRT,Offline TA/TO,TA/TO,A,No Deposit,Transient,6.0,,0
72,2016,46,11,0,2,2,0,0,0,0,0,1,0,91.6,0,0,2,2,0,1,0,45.8,0.0,City Hotel,November,Friday,BB,FRA,Direct,Direct,B,No Deposit,Transient,14.0,,0
51,2016,41,8,1,1,2,0,0,0,0,0,0,0,139.5,0,1,2,2,0,1,0,69.75,0.0,City Hotel,October,Saturday,BB,NLD,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
75,2017,33,14,1,3,2,0,0,0,0,0,0,0,130.0,0,1,4,2,0,1,0,65.0,0.0,City Hotel,August,Monday,SC,ESP,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
54,2016,35,24,0,4,2,0,0,0,0,0,0,0,204.0,0,0,4,2,0,1,0,102.0,0.0,Resort Hotel,August,Wednesday,BB,IRL,Online TA,TA/TO,D,No Deposit,Transient,240.0,,1
30,2016,23,29,2,1,2,0,0,0,0,0,1,0,129.9,0,1,3,2,0,1,0,64.95,0.0,City Hotel,May,Sunday,BB,CHN,Direct,Direct,A,No Deposit,Transient,14.0,,1
89,2017,34,26,1,1,2,0,0,0,0,0,0,0,118.08,0,1,2,2,0,1,0,59.04,0.0,City Hotel,August,Saturday,BB,BRA,Online TA,TA/TO,D,No Deposit,Transient,83.0,,0
118,2016,28,8,0,1,2,0,0,0,0,0,0,0,88.01,0,1,1,2,0,1,0,44.005,0.0,City Hotel,July,Friday,BB,USA,Online TA,TA/TO,A,No Deposit,Transient,7.0,,0
18,2015,36,5,1,1,2,0,0,0,0,0,0,0,80.85,0,1,2,2,0,1,0,40.425,0.0,City Hotel,September,Saturday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,7.0,,0
5,2016,16,11,1,1,1,0,0,0,0,0,0,0,99.0,0,1,2,1,0,1,0,99.0,0.0,City Hotel,April,Monday,SC,GBR,Offline TA/TO,GDS,A,No Deposit,Transient,195.0,,0
193,2017,23,10,2,5,2,0,0,0,0,0,0,0,112.5,0,0,7,2,0,1,0,56.25,0.0,Resort Hotel,June,Saturday,BB,GBR,Direct,Direct,D,No Deposit,Transient,250.0,,1
192,2015,40,3,2,2,1,0,0,0,0,0,0,0,40.07,0,0,4,1,0,1,0,40.07,0.0,Resort Hotel,October,Saturday,BB,GBR,Online TA,TA/TO,A,No Deposit,Transient-Party,240.0,,0
5,2015,52,24,0,2,2,0,0,0,0,0,0,0,72.75,1,1,2,2,0,1,0,36.375,0.0,City Hotel,December,Thursday,SC,PRT,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
154,2016,49,3,2,4,2,0,0,0,0,0,1,0,42.12,0,0,6,2,0,1,0,21.06,0.0,Resort Hotel,December,Saturday,BB,GBR,Direct,Direct,D,No Deposit,Transient,250.0,,0
136,2016,19,7,2,5,2,2,0,0,0,0,0,0,170.36,0,1,7,4,1,1,0,42.59,0.0,City Hotel,May,Saturday,BB,GBR,Online TA,TA/TO,F,No Deposit,Transient,9.0,,1
2,2015,45,5,0,1,1,0,0,0,1,2,2,0,46.0,1,2,1,1,0,0,1,46.0,0.3333333333333333,Resort Hotel,November,Thursday,BB,PRT,Corporate,Corporate,A,No Deposit,Transient,,81.0,0
0,2016,11,11,0,1,2,0,0,1,0,2,0,0,70.0,0,0,1,2,0,1,0,35.0,0.0,Resort Hotel,March,Friday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
